trajectory,successful_hours,solve_time_s,daily_cost,daily_loss_MWh,solar_curt_MWh,wind_curt_MWh,max_solar_curt_MW,max_wind_curt_MW,curtailed_hours
257,24,7.1001979,1095971.74691488,1329.74078832034,0,0,0,0,0
258,24,8.6921859,1112722.37135071,1348.60242276308,0,0,0,0,0
259,24,8.8270955,1069844.36889002,1310.28426051934,0,0,0,0,0
260,24,8.9761628,1109628.95630501,1357.530074194,0,0,0,0,0
261,24,8.7045426,1095378.46603986,1322.61582060671,0,0,0,0,0
262,24,8.7245082,1099592.80015535,1335.07020187437,0,0,0,0,0
263,24,8.4572394,1096068.62222596,1330.80912519164,0,0,0,0,0
264,24,8.6650367,1070233.37044832,1342.85908427681,0,0,0,0,0
265,24,8.5957009,1078345.987472,1302.66483219819,0,0,0,0,0
266,24,9.8803514,1110423.60265844,1323.85787001715,0,0,0,0,0
267,24,8.3605137,1063640.743218,1331.26650999267,0,0,0,0,0
268,24,8.3852983,1099062.35193127,1345.11797101391,0,0,0,0,0
269,24,8.5067395,990430.698263844,1328.41082379772,0,0,0,0,0
270,24,8.5005963,995642.711971039,1392.13083768097,0,11.7941935057775,0,11.7941935057775,1
271,24,8.6894172,1101185.95012146,1321.373295507,0,0,0,0,0
272,24,9.2755817,1131829.6418747,1352.12037540149,0,0,0,0,0
273,24,9.6925496,1047448.21666782,1331.06726575581,0,0,0,0,0
274,24,8.9571065,1104446.05771143,1332.47207132227,0,0,0,0,0
275,24,9.5105931,1088575.82478883,1312.37476169614,0,0,0,0,0
276,24,9.3796628,1020569.4445742,1317.19456087208,0,0,0,0,0
277,24,9.5738808,1101035.22045195,1340.61716050804,0,0,0,0,0
278,24,10.0158533,978039.742783308,1525.02729788779,0,18.9955116264538,0,11.7941935057775,2
279,24,12.7501012,1056410.46734197,1302.31072942249,0,0,0,0,0
280,24,10.4160964,1123085.18471705,1387.11585219312,0,0,0,0,0
281,24,10.3255871,1054351.80007988,1314.9671732613,0,0,0,0,0
282,24,12.988072,1038138.66304119,1294.12351921767,0,0,0,0,0
283,24,9.46386,1000799.58842714,1355.89605600305,0,0,0,0,0
284,24,8.7097877,1112928.32153083,1370.77122276077,0,0,0,0,0
285,24,7.9645084,1103775.83445571,1356.72782075432,0,0,0,0,0
286,24,8.4382966,1000149.57191282,1305.27913640666,0,0,0,0,0
287,24,10.4447127,1106438.46138985,1287.55954860004,0,0,0,0,0
288,24,9.2383586,1023835.19767706,1324.63551028171,0,0,0,0,0
289,24,9.2184774,1030428.10246381,1337.09419242094,0,0,0,0,0
290,24,9.9714743,1075744.49395932,1298.77781912736,0,0,0,0,0
291,24,10.1876926,991005.821305396,1427.88494498938,0,0,0,0,0
292,24,10.1918,1096125.02474715,1333.28853283023,0,0,0,0,0
293,24,9.8576774,1120362.3838919,1355.71667096138,0,0,0,0,0
294,24,9.8169886,1081082.70790522,1329.45153012104,0,0,0,0,0
295,24,9.047539,1100765.21391822,1388.80119832486,0,0,0,0,0
296,24,9.2352681,1038595.72155212,1382.31092143599,0,0,0,0,0
297,24,9.8473507,1054453.58741861,1304.62630232139,0,0,0,0,0
298,24,9.5846726,1094212.90726465,1357.85183067533,0,0,0,0,0
299,24,9.4585445,1125606.91441276,1347.53615082187,0,0,0,0,0
300,24,9.1402324,937127.370951565,1399.53660348418,0,0,0,0,0
