trajectory,successful_hours,solve_time_s,daily_cost,daily_loss_MWh,solar_curt_MWh,wind_curt_MWh,max_solar_curt_MW,max_wind_curt_MW,curtailed_hours
382,24,9.6261681,1081467.0258271,1273.66199551792,0,0,0,0,0
383,24,9.5964691,1096524.66890104,1285.54291641856,0,0,0,0,0
384,24,9.6749381,1085311.63597738,1284.31702601839,0,0,0,0,0
385,24,9.6570647,1105567.70027236,1296.08609519737,0,0,0,0,0
386,24,9.8414287,1106725.59729172,1308.70427614138,0,0,0,0,0
387,24,9.5943667,1115120.40154923,1305.25776726812,0,0,0,0,0
388,24,9.69386,1013507.59291622,1235.24963795544,0,0,0,0,0
389,24,9.8211782,1074885.3524045,1286.34876791244,0,0,0,0,0
390,24,9.5652928,1096891.79130379,1292.78116979362,0,0,0,0,0
391,24,9.948066,994754.525992686,1272.77919451387,0,0,0,0,0
392,24,9.7003205,1080482.93646894,1279.32228279492,0,0,0,0,0
393,24,9.8178133,1100671.88790009,1305.07635092582,0,0,0,0,0
394,24,9.7319632,1116082.50169593,1311.11421302431,0,0,0,0,0
395,24,9.6522954,1080094.19646516,1272.39739746878,0,0,0,0,0
396,24,9.5791102,1115103.57342253,1291.31929417908,0,0,0,0,0
397,24,9.8310968,1015195.9099842,1258.41804977366,0,0,0,0,0
398,24,10.3859117,1093611.94982032,1280.31464083332,0,0,0,0,0
399,24,9.6192218,1127724.75282564,1313.20467054112,0,0,0,0,0
400,24,9.6388584,1019759.22214288,1268.49748615503,0,0,0,0,0
401,24,9.8285011,1102982.56811769,1310.99115116469,0,0,0,0,0
402,24,9.5528741,1100752.51077387,1295.35826764332,0,0,0,0,0
403,24,9.5987123,1074876.97846019,1272.78763817322,0,0,0,0,0
404,24,9.7633994,1103455.75784717,1290.16335349798,0,0,0,0,0
405,24,9.6197398,1066427.56653863,1291.0827051138,0,0,0,0,0
406,24,9.507698,1103279.03839275,1297.80851139605,0,0,0,0,0
407,24,9.8517651,1123525.25987285,1298.46371643237,0,0,0,0,0
408,24,9.3963763,1044150.14258621,1257.96655098455,0,0,0,0,0
409,24,9.5046108,872453.27896588,1375.69874761038,0,0,0,0,0
410,24,9.5170315,1006546.8386086,1241.15419207285,0,0,0,0,0
411,24,9.6740925,1093081.93482404,1286.76759136469,0,0,0,0,0
412,24,9.6842392,1013795.26538736,1285.0611590213,0,0,0,0,0
413,24,9.7131725,1104584.11777841,1289.17802683632,0,0,0,0,0
414,24,9.7243959,1120042.91439168,1307.81370311552,0,0,0,0,0
415,24,9.5940905,1089158.56058041,1282.56622841025,0,0,0,0,0
416,24,9.7461761,1112691.24940046,1311.71457461657,0,0,0,0,0
417,24,9.6092198,1090268.30082789,1290.90812127074,0,0,0,0,0
418,24,9.4695302,1072784.61651782,1282.49624334888,0,0,0,0,0
419,24,8.1268454,1077960.60277582,1268.39585617974,0,0,0,0,0
420,24,8.0612616,1012182.6924431,1290.64099046246,0,0,0,0,0
421,24,7.9292716,1003430.17997275,1241.08929479909,0,0,0,0,0
422,24,8.1024623,1060060.61057532,1260.75556559188,0,0,0,0,0
423,24,8.0581585,1110626.06286419,1317.52214523154,0,0,0,0,0
424,24,7.9730445,1064558.41113603,1265.57962674347,0,0,0,0,0
425,24,7.9818005,1108311.6600521,1302.63030256721,0,0,0,0,0
426,24,7.9628448,1055880.36953607,1262.80771383996,0,0,0,0,0
427,24,8.0312045,1127048.49062673,1305.59510037036,0,0,0,0,0
428,24,8.1306024,1096461.2944542,1273.68536556214,0,0,0,0,0
429,24,8.0210254,1092506.69976934,1275.66236578317,0,0,0,0,0
430,24,7.8435346,1070304.28267888,1289.04235246314,0,0,0,0,0
431,24,8.017576,980271.823429849,1257.46715821957,0,0,0,0,0
432,24,7.9280351,1037582.04083691,1255.40910062574,0,0,0,0,0
433,24,8.0025731,1060715.06421436,1277.46535466849,0,0,0,0,0
434,24,8.0090764,1090154.37345637,1287.19144297748,0,0,0,0,0
435,24,8.0559121,1110217.50030004,1304.45690676233,0,0,0,0,0
436,24,8.1930402,1093416.19556218,1285.38855912249,0,0,0,0,0
437,24,7.8981456,1116990.78264985,1304.31585349798,0,0,0,0,0
438,24,8.038407,1052498.8095487,1245.99778994471,0,0,0,0,0
439,24,8.0875346,1067538.81030942,1261.29283072338,0,0,0,0,0
440,24,8.1761176,1080092.86563027,1283.397833605,0,0,0,0,0
441,24,7.9888799,1050144.21864688,1276.08429774049,0,0,0,0,0
442,24,8.3618656,1050109.75323393,1279.88120121455,0,0,0,0,0
443,24,8.3019848,1079690.13523365,1274.0101273128,0,0,0,0,0
444,24,8.2178107,1103691.90624068,1305.38230265857,0,0,0,0,0
445,24,7.9187056,1109873.4129776,1303.4433645216,0,0,0,0,0
446,24,7.9782074,1054270.23495119,1276.4288047326,0,0,0,0,0
447,24,8.0284443,1110361.64948606,1311.7326817302,0,0,0,0,0
448,24,8.0036047,1005916.25611998,1245.91952645385,0,0,0,0,0
449,24,7.9280917,958536.12066722,1360.06654607029,0,0,0,0,0
450,24,7.8951122,1101515.15791955,1300.53362401012,0,0,0,0,0
451,24,7.9125053,1085504.43122298,1271.58633801096,0,0,0,0,0
452,24,8.0099651,1095404.82328001,1310.54663016163,0,0,0,0,0
453,24,8.1222343,953783.509566232,1285.24498075554,0,0,0,0,0
454,24,7.9702937,1047668.54237417,1265.29698431205,0,0,0,0,0
455,24,7.939833,1105283.84612558,1311.45980379,0,0,0,0,0
456,24,8.0520208,1055265.57125419,1276.8341532303,0,0,0,0,0
457,24,8.1106975,1067886.52060671,1258.86699100017,0,0,0,0,0
458,24,7.9865637,1114200.60303166,1313.09376663467,0,0,0,0,0
459,24,8.1668424,1075394.57206538,1273.51216309034,0,0,0,0,0
460,24,8.0995233,1051188.92470562,1271.59764233365,0,0,0,0,0
461,24,8.0559979,1075690.5208009,1278.0051688422,0,0,0,0,0
462,24,7.8817563,1093223.46961215,1295.84884771548,0,0,0,0,0
463,24,8.1516201,1092091.62128354,1281.63757522242,0,0,0,0,0
464,24,8.0287745,1113741.09857695,1307.11729268987,0,0,0,0,0
465,24,7.9649114,1053678.96550593,1263.44114611096,0,0,0,0,0
466,24,8.2944669,1095626.46695037,1279.55653921883,0,0,0,0,0
467,24,8.4105956,1052455.66226914,1254.0428317373,0,0,0,0,0
468,24,8.3964081,1064114.95046073,1248.47806396895,0,0,0,0,0
469,24,8.2569001,1091239.86756216,1280.42370115657,0,0,0,0,0
470,24,8.2850246,972118.898651534,1261.35729422556,0,0,0,0,0
471,24,8.1607287,1011337.04828019,1302.7540965716,0,0,0,0,0
472,24,8.0767484,1074882.02498226,1286.02033827159,0,0,0,0,0
473,24,8.0388702,1101204.28349361,1294.15160976582,0,0,0,0,0
474,24,8.2694733,1115952.78812178,1306.13050110355,0,0,0,0,0
475,24,8.0440455,1058510.71317328,1256.06950316422,0,0,0,0,0
476,24,8.1217742,1052583.58836652,1263.87800300517,0,0,0,0,0
477,24,7.9951113,1105038.28677247,1297.50034593258,0,0,0,0,0
478,24,7.7941589,977542.577205329,1258.7635236449,0,0,0,0,0
479,24,7.9878676,1050305.5857278,1278.42337042362,0,0,0,0,0
480,24,9.3344634,1038397.11403719,1250.83405376215,0,0,0,0,0
481,24,9.3460957,1068778.79594002,1306.16108378963,0,0,0,0,0
482,24,10.6126569,1076088.74690956,1267.29998133239,0,0,0,0,0
483,24,9.7465397,1090882.16770089,1296.45503704,0,0,0,0,0
484,24,9.32136,992325.309885665,1278.15762575611,0,0,0,0,0
485,24,9.3465966,1118070.80347955,1311.73970260699,0,0,0,0,0
486,24,9.4567496,1060141.4250484,1261.98852584179,0,0,0,0,0
487,24,8.354679,1071043.49240764,1258.62468225315,0,0,0,0,0
488,24,8.1055251,1083132.91658547,1285.56684226333,0,0,0,0,0
489,24,7.8986528,1102078.68988066,1318.8189936615,0,0,0,0,0
490,24,9.1573564,1050734.28257001,1258.26607127144,0,0,0,0,0
491,24,7.9654653,1113308.02659692,1309.90988461244,0,0,0,0,0
492,24,7.9170043,1035583.94828676,1265.65659771419,0,0,0,0,0
493,24,7.8507755,1117326.49080249,1310.16493783186,0,0,0,0,0
494,24,7.9655501,1110377.84587448,1298.4914121904,0,0,0,0,0
495,24,7.8642093,1099337.31943079,1301.5076209906,0,0,0,0,0
496,24,7.9795833,1089974.06873956,1278.14256155272,0,0,0,0,0
497,24,8.122071,1089766.75854796,1295.79141372313,0,0,0,0,0
498,24,7.9920019,1080283.90014983,1270.75633921789,0,0,0,0,0
499,24,8.0080379,944666.437828538,1302.64826043711,0,0,0,0,0
500,24,7.9111305,1094158.64223532,1308.71685172026,0,0,0,0,0
501,24,7.97979,1096896.99485275,1300.79760268772,0,0,0,0,0
502,24,7.8510024,1081566.90063444,1284.01709521625,0,0,0,0,0
503,24,8.1789379,1043258.95945978,1269.65399567182,0,0,0,0,0
504,24,7.9017754,1099855.67569427,1313.40969377371,0,0,0,0,0
505,24,8.1074754,1088699.50384536,1311.27812898813,0,0,0,0,0
506,24,8.0518532,1093831.9196187,1305.09652743943,0,0,0,0,0
507,24,7.9211563,1082498.54632008,1266.24877197392,0,0,0,0,0
508,24,8.0105519,1096768.64116971,1280.23483682381,0,0,0,0,0
509,24,8.0906834,1005652.67561208,1284.62494020063,0,0,0,0,0
510,24,8.7213848,1103888.8568348,1296.98260141915,0,0,0,0,0
511,24,8.0472725,1004625.16740268,1262.79195367771,0,0,0,0,0
512,24,8.0280624,1105207.40766951,1317.71996705931,0,0,0,0,0
513,24,7.8404861,971883.325552853,1299.60417589624,0,0,0,0,0
514,24,8.1744892,1067667.58502097,1287.72481549979,0,0,0,0,0
515,24,8.2402407,1080104.11430488,1290.27984897873,0,0,0,0,0
516,24,8.0147906,1008660.41319392,1234.55132407738,0,0,0,0,0
517,24,8.0692255,1066996.50854433,1314.96059777897,0,0,0,0,0
518,24,8.0726476,1060106.235724,1271.19915840678,0,0,0,0,0
519,24,8.0995358,1116082.85777656,1307.56007081299,0,0,0,0,0
520,24,9.6020726,1095511.67584998,1282.54255922017,0,0,0,0,0
521,24,9.9498041,1101775.8574478,1296.30238073192,0,0,0,0,0
522,24,10.1018531,1088903.07138087,1280.250427207,0,0,0,0,0
523,24,9.0033107,1049096.95512548,1266.28710435347,0,0,0,0,0
524,24,8.0281899,1075678.54307503,1265.14500203278,0,0,0,0,0
525,24,7.967934,963071.122121758,1290.14252706941,0,0,0,0,0
526,24,8.6483391,1120861.44597926,1315.92427069002,0,0,0,0,0
527,24,7.9440751,1081376.24772197,1278.09245491081,0,0,0,0,0
528,24,8.0518593,1110154.15124286,1313.17306441005,0,0,0,0,0
529,24,7.9763263,1087462.77564525,1291.84216976464,0,0,0,0,0
530,24,7.927283,1062041.58343388,1265.92403926367,0,0,0,0,0
531,24,8.1407864,1108340.85546132,1314.45337942608,0,0,0,0,0
532,24,8.2016967,1064840.93136985,1284.1177080291,0,0,0,0,0
533,24,8.0434251,1073575.01285818,1275.72488094371,0,0,0,0,0
534,24,8.0643272,1074075.06922785,1264.1877588714,0,0,0,0,0
535,24,7.9271848,1069267.04548674,1275.04090027637,0,0,0,0,0
536,24,8.0533627,1052596.8932229,1274.61782512484,0,0,0,0,0
537,24,8.0466325,1089108.72576011,1300.65873607679,0,0,0,0,0
538,24,7.970086,1124416.02975973,1323.13880494396,0,0,0,0,0
539,24,10.8565727,1115793.31956989,1315.08320922659,0,0,0,0,0
540,24,9.9386511,1042956.50631132,1252.99366806981,0,0,0,0,0
541,24,9.8555371,1032339.91728944,1249.53813629029,0,0,0,0,0
542,24,9.8198643,1114077.61080175,1290.55872056686,0,0,0,0,0
543,24,9.5404979,934132.785802912,1285.72532851062,0,0,0,0,0
544,24,9.9024615,1074895.20863096,1299.08895350987,0,0,0,0,0
545,24,9.6922318,1121211.37858008,1314.63846858976,0,0,0,0,0
546,24,9.5368945,1047129.33987858,1272.57204297546,0,0,0,0,0
547,24,9.767296,1058635.50945937,1249.28519438915,0,0,0,0,0
548,24,9.5848396,1048701.40807413,1267.56391659809,0,0,0,0,0
549,24,10.0391303,1053281.00459312,1281.40230117468,0,0,0,0,0
550,24,9.820489,1087251.12205902,1278.8877612183,0,0,0,0,0
551,24,9.6187606,1025456.94230206,1285.15672613748,0,0,0,0,0
552,24,9.6586715,1085471.93708935,1270.64458332998,0,0,0,0,0
553,24,9.5896428,1111225.82631963,1315.99664354115,0,0,0,0,0
554,24,9.7014031,1033932.81104071,1250.25016711047,0,0,0,0,0
555,24,9.6697716,1045911.88400512,1286.89419296475,0,0,0,0,0
556,24,10.2460252,1057087.99738648,1300.96272513982,0,0,0,0,0
557,24,9.6602821,1020999.34836499,1251.5746921496,0,0,0,0,0
558,24,9.554678,1063447.65458905,1249.35313679413,0,0,0,0,0
559,24,9.7812256,1111451.45841767,1317.11302268759,0,0,0,0,0
560,24,9.6151156,1113401.86673486,1296.78408171093,0,0,0,0,0
561,24,9.6593357,982334.030695332,1249.3193265779,0,0,0,0,0
562,24,10.1304668,1089884.85575201,1273.57370222191,0,0,0,0,0
563,24,9.857447,1006407.17880885,1234.10693251016,0,0,0,0,0
564,24,9.6205975,1113091.21650015,1311.81476111075,0,0,0,0,0
565,24,9.6502236,1108208.42267033,1309.48764985515,0,0,0,0,0
566,24,9.6314415,1093606.07935594,1290.58655243642,0,0,0,0,0
567,24,9.5016764,1094251.96386166,1304.43740936309,0,0,0,0,0
568,24,9.6037824,1065097.0916338,1249.76519360313,0,0,0,0,0
569,24,9.7590345,1089973.83061154,1288.86533131621,0,0,0,0,0
570,24,9.5724701,1050324.18107116,1269.82242327946,0,0,0,0,0
571,24,9.5388467,1051482.97674565,1245.64248283845,0,0,0,0,0
572,24,9.7427726,1025465.58026313,1261.66728205525,0,0,0,0,0
573,24,9.4144197,1074191.29839191,1272.935961436,0,0,0,0,0
574,24,9.8529003,1074940.92852967,1297.10808618261,0,0,0,0,0
575,24,9.5285171,1077280.03376844,1275.31327913165,0,0,0,0,0
576,24,9.4591519,1090193.97557156,1285.6591952427,0,0,0,0,0
577,24,8.2236145,1022086.52307142,1249.06687128263,0,0,0,0,0
578,24,8.1053732,1079200.79008653,1264.87040237561,0,0,0,0,0
579,24,7.9659577,1070374.8218562,1284.17060306331,0,0,0,0,0
580,24,8.0007847,1091346.79262654,1298.10415496192,0,0,0,0,0
581,24,8.0193621,1053206.83224697,1286.65931694236,0,0,0,0,0
582,24,8.0104029,1065683.1252341,1278.33871653468,0,0,0,0,0
583,24,7.8608644,1092934.83538616,1300.20317894668,0,0,0,0,0
584,24,8.0026805,992855.597697391,1256.21587170286,0,0,0,0,0
585,24,8.0851322,1088715.87184285,1268.58678589051,0,0,0,0,0
586,24,8.0973477,1051346.33477635,1253.1690612851,0,0,0,0,0
587,24,7.8455973,1090981.74210966,1289.11493489369,0,0,0,0,0
588,24,8.0539087,1095420.51884816,1297.70932004328,0,0,0,0,0
589,24,7.9952785,1081091.48618588,1259.64013563524,0,0,0,0,0
590,24,8.109431,1115433.16096259,1301.03689629203,0,0,0,0,0
591,24,8.0374789,1091109.46874874,1295.9636845887,0,0,0,0,0
592,24,7.9418547,1104950.11641036,1314.81794174191,0,0,0,0,0
593,24,7.9639302,1036292.3925614,1266.03175290992,0,0,0,0,0
594,24,8.1128647,1119258.76733703,1313.81722086425,0,0,0,0,0
595,24,8.014488,1000921.1362336,1251.83428755352,0,0,0,0,0
596,24,8.1453223,1057227.43460358,1278.44937035235,0,0,0,0,0
597,24,8.1867823,1113961.55243934,1297.42419196537,0,0,0,0,0
598,24,8.2730176,1075183.20273191,1272.57674408033,0,0,0,0,0
599,24,7.9182484,1102268.41558554,1286.04488644203,0,0,0,0,0
600,24,8.3490341,1114307.5500247,1310.48237008185,0,0,0,0,0
601,24,8.4584952,1119350.43524464,1314.48962772533,0,0,0,0,0
602,24,7.9708184,1105491.15059665,1315.80210165672,0,0,0,0,0
603,24,7.925556,1111830.22730125,1301.57572196888,0,0,0,0,0
604,24,7.9417999,1099781.84108456,1294.58166078252,0,0,0,0,0
605,24,7.7835723,1097523.39694521,1291.60628642636,0,0,0,0,0
606,24,7.8894383,1088717.02540362,1279.50591975981,0,0,0,0,0
607,24,8.0352922,1091015.67475928,1290.79589024262,0,0,0,0,0
608,24,7.9248164,1112552.69919312,1315.64323402717,0,0,0,0,0
609,24,8.0336739,1121693.79884093,1300.36303185863,0,0,0,0,0
610,24,7.9340934,1083797.76672675,1281.58980599944,0,0,0,0,0
611,24,8.0820721,1110170.1152895,1304.43964240957,0,0,0,0,0
612,24,8.0953434,1001222.88820627,1273.05807585227,0,0,0,0,0
613,24,7.9286001,1105021.81247313,1278.94955598579,0,0,0,0,0
614,24,8.0381887,1069054.55274794,1272.88148718961,0,0,0,0,0
615,24,8.0882521,1121932.24032671,1309.95898303482,0,0,0,0,0
616,24,7.9812723,1047583.56072384,1257.11600739269,0,0,0,0,0
617,24,8.0903224,1020415.02318173,1250.35085149245,0,0,0,0,0
618,24,8.0460563,1114125.96827035,1307.99162816977,0,0,0,0,0
619,24,8.0942072,951675.529969095,1247.36952839887,0,0,0,0,0
620,24,8.1065198,1103145.73477062,1309.25104115103,0,0,0,0,0
621,24,8.0545587,1102777.00599772,1302.21387732219,0,0,0,0,0
622,24,8.0527953,1023796.18093239,1236.59084525114,0,0,0,0,0
623,24,7.9406216,1093681.76772826,1287.23165063906,0,0,0,0,0
624,24,8.3330956,1083159.16938662,1274.48515698681,0,0,0,0,0
625,24,8.3796139,1095901.50346284,1295.22989706249,0,0,0,0,0
626,24,8.1785249,1065849.06888953,1248.35961431969,0,0,0,0,0
627,24,8.2476635,1098217.46033568,1273.91201274177,0,0,0,0,0
628,24,8.1699084,1105762.52243589,1298.61206212229,0,0,0,0,0
629,24,8.2598394,1047453.6311484,1266.31610620175,0,0,0,0,0
630,24,8.0589869,1117723.22219098,1303.83736182498,0,0,0,0,0
631,24,7.985789,1105754.72108711,1302.91201614577,0,0,0,0,0
632,24,8.1973392,1055366.74573901,1251.27872235506,0,0,0,0,0
633,24,8.0986814,983444.891573126,1265.47281486548,0,0,0,0,0
634,24,8.0906118,901373.091399271,1332.72433355674,0,0,0,0,0
635,24,7.9616403,1103376.58320891,1293.92262240592,0,0,0,0,0
636,24,7.8882456,928558.538210793,1323.94513858729,0,0,0,0,0
637,24,8.349754,1055810.3965763,1272.05938598351,0,0,0,0,0
638,24,9.5749634,1104303.4756527,1308.39181291002,0,0,0,0,0
639,24,9.1820721,1112622.25187957,1309.29385458796,0,0,0,0,0
640,24,10.3950917,1058181.12081666,1269.45276222788,0,0,0,0,0
641,24,9.5862513,1098051.99766808,1291.83003759639,0,0,0,0,0
642,24,9.2298486,1071306.308917,1284.47520948131,0,0,0,0,0
643,24,9.2315278,1094120.10676885,1281.2357487445,0,0,0,0,0
644,24,9.60289,1086067.39041196,1294.00863334677,0,0,0,0,0
645,24,8.4301725,1112639.02389296,1302.20399533447,0,0,0,0,0
646,24,8.1205476,1106244.51908888,1316.39022832877,0,0,0,0,0
647,24,8.0680579,1076879.94585501,1263.65925889839,0,0,0,0,0
648,24,9.0315102,1007581.87508012,1257.31767838286,0,0,0,0,0
649,24,7.8357687,1076489.80126069,1271.1357434729,0,0,0,0,0
650,24,7.9099544,1054480.4657071,1284.37706251465,0,0,0,0,0
651,24,8.009274,1005827.74715374,1268.20515366552,0,0,0,0,0
652,24,8.0653742,1061770.95022748,1285.28605232763,0,0,0,0,0
653,24,7.8440503,1067541.28528893,1249.67975563875,0,0,0,0,0
654,24,8.0652988,1043458.38968173,1320.3659236985,0,0,0,0,0
655,24,8.1314619,1124167.4548932,1307.83963083114,0,0,0,0,0
656,24,8.0082942,1110177.5846579,1303.87897452497,0,0,0,0,0
657,24,8.1349676,1093914.9459305,1300.07250611455,0,0,0,0,0
658,24,7.9959548,1124537.27177872,1317.16486595764,0,0,0,0,0
659,24,7.9730235,1108930.08082893,1313.52980411395,0,0,0,0,0
660,24,8.2298602,1109895.71817466,1303.09255256901,0,0,0,0,0
661,24,7.9606959,1084382.2751004,1285.86981749668,0,0,0,0,0
662,24,7.870169,1110417.86683366,1300.19720251288,0,0,0,0,0
663,24,8.2113627,1106431.74419897,1299.09540847564,0,0,0,0,0
664,24,7.976895,964606.990111051,1261.4139057147,0,0,0,0,0
665,24,7.9225402,825311.164763808,1417.96719269552,0,0,0,0,0
666,24,8.0257852,1050785.51252645,1258.53236945536,0,0,0,0,0
667,24,7.9803805,960668.991637312,1282.52409067692,0,0,0,0,0
668,24,8.7267612,1075034.96127092,1283.40459325981,0,0,0,0,0
669,24,7.9095552,1055552.39202446,1265.22916001642,0,0,0,0,0
670,24,8.2582548,1063170.89680599,1270.21611411623,0,0,0,0,0
671,24,7.8989347,1064840.4126533,1256.94839901132,0,0,0,0,0
672,24,7.8990917,1041111.80158928,1274.72012936827,0,0,0,0,0
673,24,8.2503095,997658.409196583,1262.88721286745,0,0,0,0,0
674,24,8.057088,1107261.42606799,1313.1601893652,0,0,0,0,0
675,24,7.9946622,1072025.10593776,1269.11753273134,0,0,0,0,0
676,24,8.0413847,1093791.23246952,1295.66870204673,0,0,0,0,0
677,24,7.9010916,1105249.89381273,1316.73590323293,0,0,0,0,0
678,24,9.9240109,1119542.73809462,1312.69930864912,0,0,0,0,0
679,24,9.8046273,1011971.7318153,1233.91966979208,0,0,0,0,0
680,24,10.0055371,1117961.4316042,1313.06255364329,0,0,0,0,0
681,24,8.8535856,1063735.06570157,1278.10240072876,0,0,0,0,0
682,24,8.0297551,1042664.69361031,1291.88559884247,0,0,0,0,0
683,24,8.0525034,1099300.50264892,1298.58310787299,0,0,0,0,0
684,24,8.6991788,1098482.37731039,1296.84126657832,0,0,0,0,0
685,24,8.1225485,1122968.82092993,1309.36926612522,0,0,0,0,0
686,24,7.9807735,1055890.6444382,1244.71693651594,0,0,0,0,0
687,24,8.1300274,1098520.77651894,1299.9770448247,0,0,0,0,0
688,24,8.0523312,1116650.00310863,1312.89500297022,0,0,0,0,0
689,24,8.2076006,1066388.04853111,1300.21387899461,0,0,0,0,0
690,24,7.9658668,1095444.74391159,1278.43837867026,0,0,0,0,0
691,24,8.1221496,1037634.51608363,1281.65904783769,0,0,0,0,0
692,24,8.0841744,1023213.67596284,1273.49909536852,0,0,0,0,0
693,24,7.9946468,1062860.04801795,1277.91364917538,0,0,0,0,0
694,24,7.9055491,1063102.71143853,1247.33210615526,0,0,0,0,0
695,24,7.9996332,1103256.12656521,1291.59258169103,0,0,0,0,0
696,24,7.9760889,956738.64356407,1258.65464084405,0,0,0,0,0
697,24,10.9263547,1125285.36993887,1316.58514922345,0,0,0,0,0
698,24,9.893147,1063291.24948624,1294.56541366279,0,0,0,0,0
699,24,9.743577,1093588.32837052,1280.41432248079,0,0,0,0,0
700,24,9.6827123,1054615.73924919,1259.18575548213,0,0,0,0,0
701,24,9.6587113,1104246.01109443,1297.42701360354,0,0,0,0,0
702,24,9.8764106,1128129.90363887,1318.40820490464,0,0,0,0,0
703,24,9.6750377,1017536.24608309,1266.43160411311,0,0,0,0,0
704,24,9.6390698,1092381.48805272,1319.17390003472,0,0,0,0,0
705,24,9.6095827,994226.765653251,1299.76420707759,0,0,0,0,0
706,24,9.5832782,1073572.43093955,1252.65027123858,0,0,0,0,0
707,24,9.6691414,1084759.23443034,1274.62659936996,0,0,0,0,0
708,24,9.6785723,1093296.13511967,1289.11555017838,0,0,0,0,0
709,24,9.674558,1125432.83832274,1312.52565570569,0,0,0,0,0
710,24,9.6662254,1082081.89554535,1279.60031748501,0,0,0,0,0
711,24,9.6864279,1074243.89234405,1272.87169310751,0,0,0,0,0
712,24,9.6049994,1109404.91793809,1316.48613606322,0,0,0,0,0
713,24,9.9335009,1084721.56415759,1284.60092650104,0,0,0,0,0
714,24,10.1302664,1106172.83038877,1306.40192637116,0,0,0,0,0
715,24,9.8387068,1098655.86288878,1291.9203139606,0,0,0,0,0
716,24,9.6687441,1101978.34959199,1288.71064539356,0,0,0,0,0
717,24,9.5426935,1057502.41391606,1262.3204467462,0,0,0,0,0
718,24,9.5807317,982350.467729706,1237.43572252389,0,0,0,0,0
719,24,9.7383039,1103355.5318639,1297.01403542913,0,0,0,0,0
720,24,9.7627466,1084976.38991497,1288.9931469174,0,0,0,0,0
721,24,9.4806487,1094417.47295411,1278.88398083338,0,0,0,0,0
722,24,9.7502115,1093925.34242412,1277.17298472906,0,0,0,0,0
723,24,9.5010089,1092462.32679906,1297.82535160046,0,0,0,0,0
724,24,9.5485348,1106885.91246231,1300.08289401885,0,0,0,0,0
725,24,9.7177271,1093486.88623616,1300.31088618502,0,0,0,0,0
726,24,9.4084942,1124027.42022402,1316.13477475531,0,0,0,0,0
727,24,9.7984757,1092320.17465832,1286.79449096697,0,0,0,0,0
728,24,9.8236318,1103450.60172112,1295.00637259659,0,0,0,0,0
729,24,9.5182609,1104120.07293269,1300.35460720391,0,0,0,0,0
730,24,9.3766614,1098475.14181142,1295.0778054743,0,0,0,0,0
731,24,9.647941,1066150.60872052,1269.22006804655,0,0,0,0,0
732,24,9.9242796,1094591.07493649,1281.43930906577,0,0,0,0,0
733,24,9.6297089,1042700.29394235,1264.8817568822,0,0,0,0,0
734,24,9.5385976,1106390.95579626,1320.00579865865,0,0,0,0,0
735,24,8.0314403,1107933.82770874,1293.8508487295,0,0,0,0,0
736,24,8.2068967,1072344.84751059,1255.86302660844,0,0,0,0,0
737,24,8.1913217,1105585.36659144,1310.39995443532,0,0,0,0,0
738,24,8.0614923,988995.744969757,1296.26372652213,0,0,0,0,0
739,24,8.2003834,1104108.6608012,1289.22925600205,0,0,0,0,0
740,24,8.0986996,1056028.12351215,1259.35667154731,0,0,0,0,0
741,24,7.9830983,1075464.60946933,1269.76215684016,0,0,0,0,0
742,24,8.0356943,1056307.84552296,1250.95766107974,0,0,0,0,0
743,24,8.1118875,1061158.31738584,1298.20339288498,0,0,0,0,0
744,24,8.1048033,1094656.7499725,1310.92706272788,0,0,0,0,0
745,24,8.012932,1076906.63185898,1283.34934462652,0,0,0,0,0
746,24,8.07094,1098524.74888267,1290.96788261385,0,0,0,0,0
747,24,8.0111301,1074042.06973901,1271.134857617,0,0,0,0,0
748,24,8.0961308,1081373.3628817,1275.42765615484,0,0,0,0,0
749,24,8.0442093,1110043.0694075,1315.49487460603,0,0,0,0,0
750,24,8.0332077,1077159.50331384,1285.72702828988,0,0,0,0,0
751,24,8.0331255,1088501.82456403,1288.22763621501,0,0,0,0,0
752,24,7.9924849,1073824.1568057,1299.09834493318,0,0,0,0,0
753,24,8.1223395,1114947.74551995,1302.46643897004,0,0,0,0,0
754,24,7.8657487,1073903.58571293,1294.25276878576,0,0,0,0,0
755,24,7.8800253,1106971.52900169,1321.893556063,0,0,0,0,0
756,24,8.1310364,1054031.14442211,1267.68384947749,0,0,0,0,0
757,24,8.1697195,1061450.79505193,1259.88451523835,0,0,0,0,0
758,24,8.0915841,1110487.65528229,1310.10026845984,0,0,0,0,0
759,24,8.1441622,1096011.98909644,1284.19537750062,0,0,0,0,0
760,24,8.1877945,1029955.44275292,1241.81639175233,0,0,0,0,0
761,24,7.9757296,982959.069737132,1261.01486675999,0,0,0,0,0
762,24,7.9513913,1088222.2852687,1291.03601605438,0,0,0,0,0
763,24,8.047702,1045706.61652449,1277.89923636553,0,0,0,0,0
764,24,7.9346894,1056766.92256822,1278.08541849005,0,0,0,0,0
765,24,7.9951983,1022754.20035364,1279.49879581361,0,0,0,0,0
766,24,8.0137797,1068376.09102219,1255.32950727857,0,0,0,0,0
767,24,7.9529129,1097094.61070767,1312.91521295106,0,0,0,0,0
768,24,7.8521477,1097933.07451897,1297.87609299835,0,0,0,0,0
769,24,8.1512703,1014044.20257323,1242.67724490673,0,0,0,0,0
